id,cohort,outcome,statistic,or95ci,hr95ci,value,se,lower95,upper95,p,plimit,n,ncancer,neventscancer,ratecancer,ncontrol,neventscontrol,ratecontrol,chi2,convertedrr,comment,lnvalue,lnlower95,lnupper95,model
73804,all,Mortality,mor,.,.,2.54,.021630848,2.44,2.6500001,,<0.00001,15928326,127322,9575,.0752,15801004,113043,.007154166,,Original,NA,.93216407,.89199805,.97455966,Multivariate
73804,unspecified,Mortality,uor,.,.,,,,,,.,,,,,15801004,113043,.007154166,,Original,NA,,,,Univariate
73804,unspecified,Mortality,mor,.,.,,,,,,.,,,,,15801004,113043,.007154166,,Original,NA,,,,Multivariate
73804,giupper,Hospitalisation,uor,7.48 [6.72 - 8.33],.,7.48,.05491472,6.72,8.3299999,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,2.0122328,1.9050882,2.1198635,Univariate
73804,giupper,Hospitalisation,mor,.,.,3.17,.057764445,2.83,3.55,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.1537316,1.0402768,1.2669476,Multivariate
73804,giupper,ICU Admission,uor,1.51 [0.56 - 4.02],.,1.51,.49958786,.5600000000000001,4.02,.41298,.,,,,,15801004,36162,.002288589,,Original,NA,.41210964,-.57981849,1.3912818,Univariate
73804,giupper,ICU Admission,mor,.,.,.78,.50288033,.29,2.0899999,.6278,.,,,,,15801004,36162,.002288589,,Original,NA,-.24846137,-1.2378744,.73716402,Multivariate
73804,giupper,Mortality,uor,17.34 [15.22 - 19.76],.,17.34,.066656329,15.22,19.76,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,2.8530159,2.7226102,2.9836597,Univariate
73804,giupper,Mortality,mor,.,.,5.85,.072255671,5.08,6.7399998,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.7664417,1.6253113,1.9080598,Multivariate
73804,uro,Hospitalisation,uor,1.65 [1.19 - 2.29],.,1.65,.16723633,1.19,2.29,.00271,.,,,,,15801004,412087,.026079798,,Original,NA,.50077528,.17395331,.82855183,Univariate
73804,uro,Hospitalisation,mor,.,.,2.04,.17947353,1.43,2.9000001,.00007,.,,,,,15801004,412087,.026079798,,Original,NA,.71294981,.35767445,1.0647107,Multivariate
73804,uro,Hospitalisation,uor,3.19 [2.98 - 3.41],.,3.19,.034026917,2.98,3.4100001,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.1600209,1.0919234,1.2267123,Univariate
73804,uro,Hospitalisation,mor,.,.,1.25,.035473216,1.16,1.34,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.22314355,.14842001,.29266962,Multivariate
73804,uro,Hospitalisation,uor,4.93 [4.49 - 5.41],.,4.93,.047404069,4.49,5.4099998,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,1.5953389,1.5018528,1.6882491,Univariate
73804,uro,Hospitalisation,mor,.,.,1.78,.051746052,1.61,1.97,,<0.00001,,,,,15801004,412087,.026079798,,Original,NA,.57661337,.47623417,.67803353,Multivariate
73804,uro,ICU Admission,uor,1.95 [0.49 - 7.80],.,1.95,.70730752,.49,7.8000002,.34593,.,,,,,15801004,36162,.002288589,,Original,NA,.66782939,-.71334988,2.0541236,Univariate
73804,uro,ICU Admission,mor,.,.,2.13,.70790595,.53,8.5299997,.2874,.,,,,,15801004,36162,.002288589,,Original,NA,.75612199,-.63487828,2.1435893,Multivariate
73804,uro,ICU Admission,uor,2.38 [1.69 - 3.36],.,2.38,.1759426,1.69,3.3599999,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,.86710048,.52472854,1.2119409,Univariate
73804,uro,ICU Admission,mor,.,.,.89,.18540882,.61,1.28,.5208199999999999,.,,,,,15801004,36162,.002288589,,Original,NA,-.11653382,-.49429631,.24686006,Multivariate
73804,uro,ICU Admission,uor,4.18 [2.69 - 6.49],.,4.18,.2244695,2.69,6.4899998,,<0.00001,,,,,15801004,36162,.002288589,,Original,NA,1.4303112,.98954117,1.8702625,Univariate
73804,uro,ICU Admission,mor,.,.,1.8,.23624712,1.13,2.8599999,.01341,.,,,,,15801004,36162,.002288589,,Original,NA,.58778667,.12221763,1.0508215,Multivariate
73804,uro,Mortality,uor,2.19 [1.27 - 3.78],.,2.19,.27848652,1.27,3.78,.00502,.,,,,,15801004,113043,.007154166,,Original,NA,.78390157,.23901691,1.329724,Univariate
73804,uro,Mortality,mor,.,.,2.76,.29804531,1.54,4.9499998,.00069,.,,,,,15801004,113043,.007154166,,Original,NA,1.0152307,.43178242,1.5993875,Multivariate
73804,uro,Mortality,uor,4.76 [4.30 - 5.28],.,4.76,.052898258,4.3,5.2800002,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,1.5602477,1.4586151,1.6639261,Univariate
73804,uro,Mortality,mor,.,.,1.08,.053756483,.97,1.2,.18331,.,,,,,15801004,113043,.007154166,,Original,NA,.07696104,-.030459208,.18232159,Multivariate
73804,uro,Mortality,uor,8.99 [7.89 - 10.23],.,8.99,.065925673,7.89,10.23,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,2.1961129,2.0655961,2.3253245,Univariate
73804,uro,Mortality,mor,.,.,1.86,.073925689,1.62,2.1500001,,<0.00001,,,,,15801004,113043,.007154166,,Original,NA,.6205765,.48242614,.76546788,Multivariate
74954,all,ICU Admission,uor,1.10 [0.98 - 1.22],.,1.096859434557912,.056115609,.9826194790161104,1.224381,,.,29284,1625,477,.2935,27659,7599,.274738783,,Original,NA,.092451036,-.017533336,.20243539,Univariate
74954,all,Mortality,mor,.,.,2.1,.057387877,1.88,2.3499999,,<0.01,29284,1625,530,.3262,27659,4954,.179109874,,Original,NA,.74193734,.63127178,.8544153,Multivariate
74954,all,Severe Disease,mor,.,.,.82,.069682814,.72,.94,,<0.01,29284,1625,280,.1723,27659,5235,.189269316,,Original,NA,-.19845094,-.32850406,-.061875407,Multivariate
75065,breast,Severe Disease,uhr,.,2.73 [0.76 - 9.79],2.73,.65157443,.76,9.79,.1222,.,5974,27,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patients,1.0043017,-.27443683,2.2813613,Univariate
75065,gilower,Severe Disease,uhr,.,5.07 [1.50 - 17.17],5.07,.62237132,1.5,17.17,.0091,.,5958,11,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patients,1.6233408,.4054651,2.8431637,Univariate
75065,other,Severe Disease,uhr,.,1.34 [0.58 - 3.11],1.34,.42957667,.58,3.1099999,.4897,.,6032,85,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patients,.29266962,-.54472715,1.1346227,Univariate
75065,thoracic,Severe Disease,uhr,.,3.19 [0.88 - 11.54],3.19,.65603298,.88,11.54,.0766,.,5956,9,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patients,1.1600209,-.12783337,2.4458191,Univariate
75065,all,Severe Disease,uhr,.,3.77 [1.63 - 8.72],3.77,.42783743,1.63,8.7200003,.0019,.,6089,142,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patients; Composite outcome of intubation ICU admission and/or 30-day mortality,1.327075,.48858002,2.1656194,Univariate
75065,giupper,Severe Disease,uhr,.,3.79 [1.12 - 12.88],3.79,.62415034,1.12,12.88,.0325,.,5961,14,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patientsNA,1.332366,.11332869,2.5556757,Univariate
75065,uro,Severe Disease,uhr,.,2.63 [0.67 - 10.31],2.63,.69701958,.67,10.31,.1659,.,5955,8,,,5947,,,,Original,outcome = severe COVID-19 composite outcome in hospitalized patients,.96698385,-.40047756,2.3331144,Univariate
75567,all,ICU Admission,uhr,.,10.80 [5.11 - 22.72],10.8,.37944624,5.11,22.719999,,<0.001,320,64,36,.5625,256,68,.265625,,Original,NA,2.3795462,1.6311994,3.1232455,Univariate
75567,all,ICU Admission,mhr,.,6.68 [2.97 - 15.01],6.68,.41306898,2.97,15.01,,<0.001,320,64,36,.5625,256,68,.265625,,Original,NA,1.8991179,1.088562,2.7087166,Multivariate
75567,all,Mortality,uhr,.,2.79 [1.70 - 4.59],2.79,.25400439,1.7,4.5900002,,<0.001,320,64,29,.4531,256,35,.13671875,,Original,NA,1.0260416,.53062826,1.52388,Univariate
75567,all,Mortality,mhr,.,2.27 [1.25 - 4.13],2.27,.30536216,1.25,4.1300001,.007,.,320,64,29,.4531,256,35,.13671875,,Original,NA,.81977981,.22314355,1.4182774,Multivariate
78588,thoracic,ICU Admission,mhr,.,4.72 [1.19 - 18.72],4.72,.7029652,1.19,18.719999,.027,.,217,31,10,.3226,186,,,,Original,NA,1.5518088,.17395331,2.9295924,Multivariate
78588,thoracic,Mortality,mhr,.,3.87 [1.02 - 14.71],3.87,.68127567,1.02,14.71,.047,.,217,31,8,.2581,186,,,,Original,NA,1.3532546,.019802628,2.6885276,Multivariate
78588,thoracic,Severe Disease,mhr,.,4.28 [1.44 - 12.71],4.28,.55533588,1.44,12.71,.009,.,217,31,17,.5484,186,,,,Original,NA,1.453953,.36464313,2.5423892,Multivariate
78588,all,ICU Admission,mhr,.,4.72 [1.19 - 18.72],4.72,.7029652,1.19,18.719999,.027,.,217,31,10,.3226,186,,,,Original,NA,1.5518088,.17395331,2.9295924,Multivariate
78588,all,Mortality,mhr,.,3.87 [1.02 - 14.71],3.87,.68127567,1.02,14.71,.047,.,217,31,8,.2581,186,,,,Original,NA,1.3532546,.019802628,2.6885276,Multivariate
78588,all,Severe Disease,mhr,.,4.28 [1.44 - 12.71],4.28,.55533588,1.44,12.71,.009,.,217,31,17,.5484,186,,,,Original,NA,1.453953,.36464313,2.5423892,Multivariate
79599,all,ICU Admission,uor,0.46 [0.11 - 1.91],.,.4555555582046509,.73177958,.1085552200675011,1.9117539,.272413918,.,139,94,4,.0426,45,4,.088888889,1.204551279,Original,NA,-.7862376,-2.2204962,.6480211,Univariate
79599,all,Severe Disease,uor,0.58 [0.28 - 1.21],.,.580542266368866,.37677437,.2774109244346619,1.21491,.147047239,.,139,94,28,.2979,45,19,.422222222,2.102617312,Original,NA,-.54379267,-1.2822554,.19467002,Univariate
81415,all,Hospitalisation,uor,0.58 [0.36 - 0.94],.,.5813397169113159,.24354322,.3606832921504974,.93698782,.024235673,.,4641,236,216,.9153,4405,4180,.94892168,5.077687547,Original,p value not given for MV - included in MV regression so had to have a significance of p≤0.1 on univariate to be included.,-.54241997,-1.019755,-.065085001,Univariate
81415,all,Mortality,uor,1.59 [1.06 - 2.38],.,1.588546514511108,.20581989,1.061221599578857,2.3779011,.023357959,.,4641,236,29,.1229,4405,357,.081044268,5.141685554,Original,p value not given for MV - included in MV regression so had to have a significance of p≤0.1 on univariate to be included.,.46281946,.059420697,.86621821,Univariate
81415,all,Mortality,mor,.,.,.85,.21284164,.5600000000000001,1.29,,<0.1,4641,236,29,.1229,4405,357,.081044268,,Original,p value not given for MV - included in MV regression so had to have a significance of p≤0.1 on univariate to be included.,-.16251893,-.57981849,.25464219,Multivariate
81620,all,Severe Disease,uor,5.37 [3.08 - 9.35],.,5.3691086769104,.28316626,3.082273244857788,9.3526192,3.13167000000e-11,.,7894,53,21,.3962,7841,854,.108914679,44.09282068,Original,table5:Non cancer mortality and/or hospitalisation due to covid not given but stated as comparison group,1.6806619,1.1256673,2.2356565,Univariate
81620,all,Severe Disease,mor,.,.,2.08,.30747217,1.14,3.8,,.,7894,53,21,.3962,7841,854,.108914679,,Original,table5:Non cancer mortality and/or hospitalisation due to covid not given but stated as comparison group,.73236787,.13102826,1.3350011,Multivariate
62120,all,Severe Disease,uhr,.,0.74 [0.53 - 1.03],.74,.1687095,.53,1.03,,>.05,585,117,,,468,,,,Original,NA,-.30110508,-.63487828,.029558774,Univariate
131660,all,ICU Admission,uor,.,.,,,,,,.,186,75,0,0,111,0,0,,RR to OR (Duplicate),"No p-value stated; simply reported ""not significant"" for disease status between cancer and non-cancer groups",,,,Univariate
131660,all,Moderate Disease,uor,0.67 [0.37 - 1.21],.,.6674641148325359,.30174115,.3694757237803355,1.2057852,,.,186,75,31,.4133,111,57,.5135,,RR to OR (Duplicate),"No p-value stated; simply reported ""not significant"" for disease status between cancer and non-cancer groups",-.40426967,-.99567026,.18713094,Univariate
131660,all,Severe Disease,uor,1.50 [0.83 - 2.71],.,1.49820788530466,.30174115,.8293351365192553,2.7065377,,.,186,75,44,.5867,111,54,.4865,,RR to OR (Duplicate),"No p-value stated; simply reported ""not significant"" for disease status between cancer and non-cancer groups",.40426967,-.18713094,.9956702,Univariate
68083,all,Hospitalisation,mor,.,.,1.299659013748169,.06685251,1.377638578414917,1.4816113,,<0.001,263605,10426,2476,.2375,253179,25092,.0991,,RR to OR (Duplicate),NA,.26210192,.32037085,.39313018,Multivariate
68083,all,ICU Admission,mor,.,.,1.062636256217957,.053245977,1.009504437446594,1.1795262,.54,.,263605,10426,674,.0646,253179,6449,.0255,,RR to OR (Duplicate),NA,.060752854,.0094595542,.16511284,Multivariate
68083,all,Mortality,mor,.,.,1.240445375442505,.11385106,1.339681029319763,1.5505567,,<0.001,263605,10426,781,.0749,253179,4854,.0192,,RR to OR (Duplicate),NA,.21547049,.29243153,.43861401,Multivariate
68083,all,Severe Disease,mor,.,.,1.072232007980347,.080105551,.9971757531166077,1.2545114,.45,.,263605,10426,332,.0318,253179,2855,.0113,,RR to OR (Duplicate),NA,.069742464,-.0028282425,.22674614,Multivariate
71633,all,Hospitalisation,uor,1.87 [1.29 - 2.72],.,1.873923444976077,.19045343,1.290143221833419,2.7218599,,<0.0001,1287,481,63,.131,806,60,.0744,,RR to OR (Duplicate),Hospitalisation referred to hospital re-admission within 30 days of COVID-19 diagnosis,.62803435,.25475323,1.0013155,Univariate
71633,all,ICU Admission,uor,1.06 [0.85 - 1.33],.,1.059256169621133,.11487515,.8457057825129521,1.3267305,.62,.,2946,1100,141,.1282,1846,225,.1219,,RR to OR (Duplicate),,.057566933,-.16758375,.28271765,Univariate
